Date,Open,High,Low,Close,Adj Close,Volume
1995-08-11,22.083332,31.458332,22.083332,31.250000,14.987247,21600
1995-08-14,31.250000,33.333332,30.333332,30.333332,14.547621,96000
1995-08-15,30.333332,30.333332,30.333332,30.333332,14.547621,0
1995-08-16,30.416666,31.250000,29.166666,29.833332,14.307827,48000
1995-08-17,28.833332,28.833332,27.916666,28.333332,13.588434,14400
1995-08-18,28.333332,28.333332,28.333332,28.333332,13.588434,0
1995-08-21,26.083332,27.500000,26.083332,27.083332,12.988948,12000
1995-08-22,26.666666,27.250000,26.666666,27.250000,13.068880,9600
1995-08-23,27.250000,27.250000,27.250000,27.250000,13.068880,0
1995-08-24,28.750000,28.750000,28.083332,28.750000,13.788268,14400
1995-08-25,30.000000,30.833332,28.583332,29.666666,14.227890,38400
1995-08-28,29.666666,29.666666,29.666666,29.666666,14.227890,0
1995-08-29,29.666666,29.666666,29.666666,29.666666,14.227890,0
1995-08-30,29.666666,29.666666,29.666666,29.666666,14.227890,0
1995-08-31,29.666666,29.666666,29.666666,29.666666,14.227890,0
1995-09-01,29.666666,29.666666,29.666666,29.666666,14.227890,0
1995-09-04,28.750000,28.750000,28.750000,28.750000,13.788268,2400
1995-09-05,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-06,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-07,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-08,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-11,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-12,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-13,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-14,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-15,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-18,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-19,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-20,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-21,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-22,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-25,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-26,28.750000,28.750000,28.750000,28.750000,13.788268,7200
1995-09-27,28.750000,28.750000,28.750000,28.750000,13.788268,0
1995-09-28,28.333332,28.333332,27.916666,27.916666,13.388610,7200
1995-09-29,27.916666,27.916666,27.916666,27.916666,13.388610,0
