Date,Open,High,Low,Close,Adj Close,Volume
1995-07-10,24.817513,24.864784,24.439341,24.533884,16.716921,2988972750
1995-07-11,24.533884,24.533884,24.533884,24.533884,16.716921,0
1995-07-12,24.722969,25.006599,24.675697,25.006599,17.039015,3814050240
1995-07-13,25.053869,25.148413,24.912056,24.959328,17.006809,3284069714
1995-07-14,25.006599,25.242956,24.912056,25.053869,17.071226,2625803256
1995-07-17,25.101143,25.432041,25.101143,25.337500,17.264492,3056889267
1995-07-18,25.432041,25.526585,25.148413,25.242956,17.200069,3160423475
1995-07-19,25.101143,25.668400,24.959328,25.621126,17.457750,3487200234
1995-07-20,25.762941,26.188385,25.573856,25.904757,17.651005,4905987515
1995-07-21,25.810213,26.424742,25.762941,26.377472,17.973101,5979204982
1995-07-24,26.377472,26.377472,26.377472,26.377472,17.973101,0
1995-07-25,26.708370,28.031973,26.613829,27.937429,19.036026,8135278134
1995-07-26,27.795614,28.362871,27.559258,27.559258,18.778353,9702460470
1995-07-27,27.606529,27.842886,27.370171,27.701071,18.874979,7843368876
1995-07-28,26.472013,26.661098,25.904757,26.093842,17.779844,12995256381
1995-07-31,25.526585,25.904757,25.053869,25.242956,17.200069,7058415496
1995-08-01,24.392071,25.526585,24.392071,25.384769,17.296696,5672905433
1995-08-02,25.573856,26.330198,25.573856,26.235657,17.876478,6990293517
1995-08-03,26.424742,26.424742,24.959328,25.148413,17.135649,10961693212
1995-08-04,24.770241,25.432041,24.581156,25.384769,17.296696,9204289574
1995-08-07,25.526585,25.810213,25.053869,25.053869,17.071226,7670543908
1995-08-08,24.959328,25.148413,24.392071,24.533884,16.716921,7911752641
1995-08-09,25.053869,25.242956,24.912056,25.053869,17.071226,4920554975
1995-08-10,25.053869,25.053869,25.053869,25.053869,17.071226,0
1995-08-11,24.959328,25.053869,24.817513,24.912056,16.974596,2178415123
1995-08-14,24.864784,24.912056,24.628428,24.817513,16.910172,1634626845
1995-08-15,24.817513,24.817513,24.817513,24.817513,16.910172,0
1995-08-16,24.817513,25.195684,24.817513,25.101143,17.103443,2385467936
1995-08-17,25.148413,25.432041,25.101143,25.290228,17.232277,2985947669
1995-08-18,25.290228,25.290228,25.290228,25.290228,17.232277,0
1995-08-21,25.384769,25.479313,25.242956,25.290228,17.232277,2836846056
1995-08-22,25.242956,25.715670,25.148413,25.668400,17.489956,2937806829
1995-08-23,25.668400,25.668400,25.668400,25.668400,17.489956,0
1995-08-24,25.526585,25.715670,25.195684,25.290228,17.232277,3213114101
1995-08-25,25.195684,25.195684,24.864784,24.959328,17.006809,3614143389
1995-08-28,24.912056,24.959328,24.581156,24.628428,16.781340,1846723928
1995-08-29,24.628428,24.628428,24.628428,24.628428,16.781340,0
1995-08-30,24.628428,24.628428,24.628428,24.628428,16.781340,0
1995-08-31,24.722969,24.959328,24.722969,24.959328,17.006809,3069190825
1995-09-01,24.912056,25.101143,24.817513,25.006599,17.039015,1792405999
1995-09-04,25.101143,25.148413,24.722969,24.770241,16.877968,2942872783
1995-09-05,24.675697,24.864784,24.486612,24.581156,16.749125,4264711226
1995-09-06,24.628428,25.195684,24.297527,25.101143,17.103443,6405442930
1995-09-07,25.432041,25.479313,24.912056,24.959328,17.006809,6202417389
1995-09-08,24.912056,25.195684,24.912056,25.195684,17.167864,2228202834
1995-09-11,25.148413,25.242956,25.053869,25.195684,17.167864,2025128638
1995-09-12,25.195684,25.337500,24.770241,24.817513,16.910172,2978569802
1995-09-13,24.675697,24.817513,24.486612,24.722969,16.845758,3004980561
1995-09-14,24.722969,24.959328,24.675697,24.722969,16.845758,1456185644
1995-09-15,24.722969,24.864784,24.675697,24.770241,16.877968,997356938
1995-09-18,24.770241,24.959328,24.675697,24.864784,16.942387,2047706746
1995-09-19,24.864784,25.053869,24.770241,25.006599,17.039015,2248555498
1995-09-20,25.053869,25.337500,24.959328,25.053869,17.071226,1601127240
1995-09-21,25.101143,25.290228,25.053869,25.195684,17.167864,983379422
1995-09-22,25.337500,25.432041,25.242956,25.290228,17.232277,1566265292
1995-09-25,25.479313,25.715670,25.384769,25.715670,17.522163,2062021939
1995-09-26,25.857485,26.141113,25.715670,26.141113,17.812052,3047276436
1995-09-27,25.668400,25.904757,25.384769,25.479313,17.361115,3332004563
1995-09-28,25.479313,25.715670,25.290228,25.621126,17.457750,2108130898
1995-09-29,25.573856,26.093842,25.526585,26.093842,17.779844,2284448460
1995-10-02,26.093842,26.093842,26.093842,26.093842,17.779844,0
1995-10-03,26.093842,26.093842,26.093842,26.093842,17.779844,0
1995-10-04,26.235657,26.708370,26.093842,26.661098,18.166363,4141484109
1995-10-05,27.228357,27.322901,26.330198,26.802914,18.262989,8409940196
1995-10-06,27.511986,27.606529,26.850185,26.944729,18.359629,5796335898
1995-10-09,26.944729,27.039270,26.519285,26.566557,18.101946,3576392276
1995-10-10,26.282928,26.472013,25.952028,26.093842,17.779844,4639319442
1995-10-11,25.904757,26.282928,25.715670,26.188385,17.844265,6424980620
1995-10-12,26.472013,26.472013,25.810213,25.857485,17.618797,3797714800
1995-10-13,25.904757,26.046572,25.715670,25.952028,17.683216,3600890676
1995-10-16,25.999298,25.999298,25.810213,25.952028,17.683216,2115839303
1995-10-17,25.952028,26.141113,25.432041,25.432041,17.328909,6126860426
1995-10-18,25.857485,25.999298,25.195684,25.384769,17.296696,4757816697
1995-10-19,25.148413,25.242956,24.817513,24.959328,17.006809,3336017291
1995-10-20,25.053869,25.101143,24.439341,24.675697,16.813549,4014700141
1995-10-23,24.581156,24.675697,24.013899,24.108440,16.427031,911621263
1995-10-24,24.108440,24.108440,24.108440,24.108440,16.427031,0
1995-10-25,24.108440,24.108440,24.108440,24.108440,16.427031,0
1995-10-26,23.730268,23.919355,22.643026,22.973927,15.653998,5631001708
1995-10-27,22.879383,23.304827,22.312126,23.304827,15.879465,8597816002
1995-10-30,23.399368,23.588455,22.690296,22.784840,15.525155,6878672505
1995-10-31,22.595755,23.068468,22.312126,22.973927,15.653998,6353059837
1995-11-01,22.926655,24.486612,22.879383,24.392071,16.620289,9266844505
1995-11-02,24.533884,25.242956,24.202984,24.297527,16.555874,11571779166
1995-11-03,24.108440,24.722969,23.824812,24.722969,16.845758,10350268713
1995-11-06,24.959328,25.148413,24.392071,24.486612,16.684710,10209646319
1995-11-07,24.486612,24.486612,24.486612,24.486612,16.684710,0
1995-11-08,24.392071,24.392071,23.446642,23.588455,16.072723,3835363843
1995-11-09,23.446642,23.541183,22.926655,23.021198,15.686208,4784230365
1995-11-10,22.737570,22.973927,22.737570,22.926655,15.621788,991419158
1995-11-13,22.926655,23.427732,22.690296,22.690296,15.460734,3399052268
1995-11-14,22.501211,22.784840,21.839411,22.331034,15.215943,3745166882
1995-11-15,22.028498,23.163012,21.886683,22.713934,15.476840,3854726322
1995-11-16,22.713934,22.713934,22.713934,22.713934,15.476840,0
1995-11-17,22.713934,22.713934,22.713934,22.713934,15.476840,0
1995-11-20,22.713934,22.713934,22.713934,22.713934,15.476840,0
1995-11-21,22.260126,22.264854,21.272154,21.413967,14.591069,3689827702
1995-11-22,20.893982,21.272154,20.667080,21.168158,14.423579,2774464402
1995-11-23,20.421268,20.884527,20.421268,20.657625,14.075713,2946033221
1995-11-24,20.893982,21.508511,20.704897,21.437605,14.607171,3089372614
1995-11-27,21.366697,21.508511,20.704897,20.752169,14.140133,2987816450
1995-11-28,20.043097,20.326725,19.664925,19.759466,13.463724,4029296582
1995-11-29,19.286753,19.471111,18.341324,18.974760,12.929036,4863994592
1995-11-30,19.097668,20.421268,18.719496,20.232182,13.785820,5075889419
1995-12-01,21.366697,23.021198,21.281609,21.768503,14.832638,10301125757
1995-12-04,21.933954,22.595755,21.508511,21.716505,14.797213,6050371632
1995-12-05,21.366697,21.366697,19.664925,19.712196,13.431515,8199030774
1995-12-06,19.655470,20.421268,19.523109,20.274727,13.814815,6778896211
1995-12-07,20.515810,20.917618,20.326725,20.785257,14.162679,5098726002
1995-12-08,20.799438,21.035795,19.854010,19.882374,13.547469,5567208557
1995-12-11,19.097668,19.523109,18.814037,19.381296,13.206046,6141195050
1995-12-12,19.003124,19.381296,18.814037,19.074032,12.996680,5620094883
1995-12-13,18.908581,19.972189,18.908581,19.901281,13.560355,6161079545
1995-12-14,20.137638,20.232182,19.381296,19.404930,13.222151,5871604896
1995-12-15,19.097668,19.286753,18.719496,19.286753,13.141627,7215293472
1995-12-18,19.003124,19.357660,18.908581,19.121304,13.028893,4012570949
1995-12-19,19.097668,19.097668,18.719496,18.837673,12.835629,4687868689
1995-12-20,19.026760,19.215845,18.908581,19.026760,12.964471,3050551796
1995-12-21,19.381296,20.137638,19.334024,20.114002,13.705293,6412754024
1995-12-22,20.090366,20.492174,19.546745,19.570381,13.334885,7011691335
1995-12-25,19.570381,19.570381,19.570381,19.570381,13.334885,0
1995-12-26,19.570381,19.570381,19.570381,19.570381,13.334885,0
1995-12-27,19.570381,19.570381,19.570381,19.570381,13.334885,0
1995-12-28,19.570381,19.570381,19.570381,19.570381,13.334885,0
1995-12-29,19.570381,19.570381,19.570381,19.570381,13.334885,0
1996-01-01,19.452204,19.546745,19.310389,19.523109,13.302675,1732487564
1996-01-02,19.499474,19.594017,19.286753,19.404930,13.222151,1799285013
1996-01-03,19.475838,19.830374,19.286753,19.381296,13.206046,2808543955
1996-01-04,19.286753,19.334024,19.003124,19.310389,13.157730,3046049343
1996-01-05,19.192209,19.215845,19.003124,19.144938,13.044995,2572424054
1996-01-08,19.144938,19.168573,18.246780,18.270416,12.449112,3742893131
