Date,Open,High,Low,Close,Adj Close,Volume
2012-02-27,105.820366,106.073486,103.725052,104.175049,80.554413,489638
2012-02-28,105.046928,106.410988,104.779739,105.201614,81.348213,152095
2012-02-29,106.312553,106.593803,104.090675,105.229736,81.369972,323253
2012-03-01,105.482864,105.735992,103.710991,104.990677,81.185112,210862
2012-03-02,105.750053,105.750053,104.160988,104.329742,80.674034,77372
2012-03-03,null,null,null,null,null,null
2012-03-05,105.060989,105.060989,99.042236,99.407860,76.868134,614115
2012-03-06,100.125053,100.321922,97.340675,98.803177,76.400551,488021
2012-03-07,98.718796,99.281296,97.523483,98.423485,76.106972,10251543
2012-03-09,98.732864,99.407860,97.734421,98.085983,75.845978,440934
2012-03-12,99.000046,100.125053,98.507858,99.646927,77.052994,6152444
2012-03-13,100.125053,104.540680,99.843796,104.132866,80.521790,588095
2012-03-14,104.653175,105.679741,103.556297,105.215675,81.359077,274485
2012-03-15,105.187553,106.734428,104.990677,105.300049,81.424339,530861
2012-03-16,105.131302,106.481300,101.981300,103.232864,79.825851,187907
2012-03-19,104.062553,104.245361,101.503174,102.248489,79.064682,509560
2012-03-20,102.937553,103.471924,101.812553,102.346924,79.140785,119032
2012-03-21,102.796928,104.596924,101.559425,103.471924,80.010712,317347
2012-03-22,104.287552,104.610992,101.334427,101.868797,78.771095,170175
2012-03-23,102.093803,105.173492,100.842239,104.301613,80.652283,358200
2012-03-26,105.187553,105.187553,101.728172,102.290672,79.097290,123726
2012-03-27,102.754738,103.640678,101.700050,102.571922,79.314751,254158
2012-03-28,102.656303,104.203178,102.192238,102.698486,79.412643,109742
2012-03-29,104.062553,104.681305,101.531303,103.528175,80.054214,128309
2012-03-30,103.781303,107.606300,102.656303,105.454742,81.543938,396362
2012-04-02,105.750053,107.156303,104.906303,106.031303,81.989784,289678
2012-04-03,106.875053,108.253181,106.593803,107.451614,83.088043,217934
2012-04-04,107.395363,107.395363,103.781303,104.442238,80.761017,360568
2012-04-09,104.442238,104.442238,101.685989,102.135986,78.977684,196590
2012-04-10,101.165672,101.250053,91.785980,100.279739,77.542328,1149137
2012-04-11,100.125053,101.334427,98.437546,99.717239,77.107368,388099
2012-04-12,99.562546,101.221924,99.562546,100.743797,77.901146,87466
2012-04-13,101.250053,102.923485,99.562546,100.054733,77.368332,251832
2012-04-16,100.125053,100.982864,97.903175,99.998489,77.324837,100910
2012-04-17,100.181297,103.893799,98.873489,102.557861,79.303917,293407
2012-04-18,104.062553,105.468803,102.403175,103.317238,79.891106,205944
2012-04-19,103.500053,104.048492,100.828178,101.489113,78.477470,342126
2012-04-20,101.250053,102.346924,100.434425,101.475052,78.466621,175975
2012-04-23,101.629738,102.192238,98.690674,99.168800,76.683289,108469
2012-04-24,99.562546,100.293800,97.312546,97.945358,75.737244,179363
2012-04-25,98.437546,98.437546,94.275047,94.668800,73.203613,539960
2012-04-26,94.668800,95.062546,90.871918,91.237541,70.550354,689599
2012-04-27,91.420357,93.079735,91.237541,92.629730,71.626862,231203
2012-04-30,93.093796,94.078171,92.685982,92.925049,71.855225,215939
2012-05-02,93.206299,93.206299,91.406296,92.390671,71.442024,236302
2012-05-03,91.968796,92.432861,90.998482,91.378166,70.659088,178755
2012-05-04,90.984421,91.575043,88.706291,90.168793,69.723930,275068
2012-05-07,89.718796,91.054733,88.593796,89.662544,69.332474,162399
2012-05-08,90.562546,93.290672,90.562546,91.125046,70.463364,600447
2012-05-09,90.984421,91.757858,89.437546,90.717232,70.148018,223786
2012-05-10,90.281296,91.645355,89.859421,90.660980,70.104530,65201
2012-05-11,91.026611,92.235985,88.875046,89.578171,69.267227,118737
2012-05-14,90.210983,90.984421,88.664108,89.620354,69.299843,108607
2012-05-15,90.281296,90.281296,87.750046,88.481293,68.419052,159989
2012-05-16,88.382858,89.718796,86.723480,87.215668,67.440414,200590
2012-05-17,87.890671,88.312546,85.809418,87.426605,67.603508,136600
2012-05-18,87.187546,89.718796,85.246918,89.282860,69.038864,250222
2012-05-21,89.381294,90.843796,88.678169,90.084419,69.658699,113863
2012-05-22,91.434418,91.575043,87.890671,88.298485,68.277687,114815
2012-05-23,89.184418,92.207855,88.875046,91.110985,70.452484,326794
2012-05-24,93.656296,93.951607,91.082855,91.504730,70.756943,216565
2012-05-25,91.125046,95.625046,91.068794,94.584419,73.138351,279868
2012-05-28,95.498482,95.498482,91.785980,92.109421,71.224556,193571
2012-05-29,92.221924,93.600044,92.221924,92.700043,71.681252,110485
2012-05-30,93.853172,93.937546,90.154732,91.068794,70.419853,336995
2012-05-31,90.281296,91.968796,90.112541,90.689110,70.126259,112668
2012-06-01,90.126610,97.003174,88.396919,93.093796,71.985710,1402047
2012-06-04,91.687546,92.531296,89.015671,89.859421,69.484711,514104
2012-06-05,90.632858,91.884422,89.760979,90.267235,69.800049,170136
2012-06-06,91.125046,92.334419,90.703171,91.743797,70.941833,157735
2012-06-07,92.250046,92.250046,90.014107,90.520355,69.995781,73354
2012-06-08,90.843796,93.895355,90.182854,93.290672,72.137955,164341
2012-06-11,93.937546,95.554733,93.895355,94.739105,73.257980,499804
2012-06-12,93.965668,95.596924,93.656296,94.950050,73.421089,144369
2012-06-13,95.596924,96.075050,94.162544,94.682861,73.214478,325628
2012-06-14,94.921921,96.735985,93.473480,93.726608,72.475060,239630
2012-06-15,93.726608,95.203171,93.571922,93.979736,72.670799,290737
